displacement:0,displacement:1,Points:0,Points:1,Points:2
-0.00825488,-0.00643727,0.385,-0.3,0
-0.00825029,-0.00653276,0.39,-0.3,0
-0.00824563,-0.00662824,0.395,-0.3,0
-0.00825709,-0.00110428,0.105,-0.295,0
-0.00825657,-0.00119827,0.11,-0.295,0
-0.00825599,-0.00129235,0.115,-0.295,0
-0.00825536,-0.00138651,0.12,-0.295,0
-0.00825467,-0.00148075,0.125,-0.295,0
-0.00825392,-0.00157507,0.13,-0.295,0
-0.0082531,-0.00166947,0.135,-0.295,0
-0.00825222,-0.00176395,0.14,-0.295,0
-0.00825128,-0.0018585,0.145,-0.295,0
-0.00825026,-0.00195313,0.15,-0.295,0
-0.00824917,-0.00204783,0.155,-0.295,0
-0.008248,-0.0021426,0.16,-0.295,0
-0.00824677,-0.00223744,0.165,-0.295,0
-0.00824545,-0.00233234,0.17,-0.295,0
-0.00824406,-0.00242731,0.175,-0.295,0
-0.00824259,-0.00252234,0.18,-0.295,0
-0.00824105,-0.00261743,0.185,-0.295,0
-0.00823942,-0.00271257,0.19,-0.295,0
-0.00823771,-0.00280777,0.195,-0.295,0
-0.00823592,-0.00290301,0.2,-0.295,0
-0.00823405,-0.0029983,0.205,-0.295,0
-0.0082321,-0.00309364,0.21,-0.295,0
-0.00823007,-0.00318901,0.215,-0.295,0
-0.00822795,-0.00328443,0.22,-0.295,0
-0.00822576,-0.00337988,0.225,-0.295,0
-0.00822348,-0.00347536,0.23,-0.295,0
-0.00822112,-0.00357087,0.235,-0.295,0
-0.00821869,-0.00366641,0.24,-0.295,0
-0.00821617,-0.00376198,0.245,-0.295,0
-0.00821357,-0.00385757,0.25,-0.295,0
-0.0082109,-0.00395317,0.255,-0.295,0
-0.00820814,-0.0040488,0.26,-0.295,0
-0.00820531,-0.00414444,0.265,-0.295,0
-0.0082024,-0.00424009,0.27,-0.295,0
-0.00819942,-0.00433576,0.275,-0.295,0
-0.00819636,-0.00443143,0.28,-0.295,0
-0.00819323,-0.00452711,0.285,-0.295,0
-0.00819002,-0.0046228,0.29,-0.295,0
-0.00818674,-0.00471849,0.295,-0.295,0
-0.00818338,-0.00481418,0.3,-0.295,0
-0.00817996,-0.00490988,0.305,-0.295,0
-0.00817646,-0.00500557,0.31,-0.295,0
-0.00817289,-0.00510126,0.315,-0.295,0
-0.00816926,-0.00519695,0.32,-0.295,0
-0.00816555,-0.00529264,0.325,-0.295,0
-0.00816177,-0.00538831,0.33,-0.295,0
-0.00815793,-0.00548399,0.335,-0.295,0
-0.00815402,-0.00557965,0.34,-0.295,0
-0.00815005,-0.0056753,0.345,-0.295,0
-0.008146,-0.00577095,0.35,-0.295,0
-0.0081419,-0.00586658,0.355,-0.295,0
-0.00813772,-0.0059622,0.36,-0.295,0
-0.00813349,-0.00605781,0.365,-0.295,0
-0.00812919,-0.00615341,0.37,-0.295,0
-0.00812482,-0.00624899,0.375,-0.295,0
-0.00812039,-0.00634456,0.38,-0.295,0
-0.0081159,-0.00644011,0.385,-0.295,0
-0.00811135,-0.00653565,0.39,-0.295,0
-0.00810674,-0.00663117,0.395,-0.295,0
-0.00811682,-0.00110396,0.105,-0.29,0
-0.00811633,-0.00119798,0.11,-0.29,0
-0.00811578,-0.00129208,0.115,-0.29,0
-0.00811518,-0.00138627,0.12,-0.29,0
-0.00811452,-0.00148054,0.125,-0.29,0
-0.0081138,-0.0015749,0.13,-0.29,0
-0.00811301,-0.00166934,0.135,-0.29,0
-0.00811216,-0.00176386,0.14,-0.29,0
-0.00811124,-0.00185846,0.145,-0.29,0
-0.00811025,-0.00195313,0.15,-0.29,0
-0.00810918,-0.00204789,0.155,-0.29,0
-0.00810805,-0.00214271,0.16,-0.29,0
-0.00810683,-0.00223761,0.165,-0.29,0
-0.00810554,-0.00233257,0.17,-0.29,0
-0.00810418,-0.0024276,0.175,-0.29,0
-0.00810273,-0.00252269,0.18,-0.29,0
-0.0081012,-0.00261784,0.185,-0.29,0
-0.0080996,-0.00271305,0.19,-0.29,0
-0.00809791,-0.00280831,0.195,-0.29,0
-0.00809614,-0.00290362,0.2,-0.29,0
-0.00809429,-0.00299898,0.205,-0.29,0
-0.00809235,-0.00309438,0.21,-0.29,0
-0.00809034,-0.00318982,0.215,-0.29,0
-0.00808824,-0.00328531,0.22,-0.29,0
-0.00808607,-0.00338082,0.225,-0.29,0
-0.00808381,-0.00347637,0.23,-0.29,0
-0.00808147,-0.00357195,0.235,-0.29,0
-0.00807905,-0.00366756,0.24,-0.29,0
-0.00807654,-0.00376319,0.245,-0.29,0
-0.00807397,-0.00385885,0.25,-0.29,0
-0.00807131,-0.00395452,0.255,-0.29,0
-0.00806857,-0.00405021,0.26,-0.29,0
-0.00806576,-0.00414592,0.265,-0.29,0
-0.00806287,-0.00424164,0.27,-0.29,0
-0.0080599,-0.00433737,0.275,-0.29,0
-0.00805686,-0.0044331,0.28,-0.29,0
-0.00805375,-0.00452885,0.285,-0.29,0
-0.00805056,-0.0046246,0.29,-0.29,0
-0.0080473,-0.00472035,0.295,-0.29,0
-0.00804397,-0.0048161,0.3,-0.29,0
-0.00804057,-0.00491186,0.305,-0.29,0
-0.00803709,-0.00500761,0.31,-0.29,0
-0.00803355,-0.00510336,0.315,-0.29,0
-0.00802994,-0.0051991,0.32,-0.29,0
-0.00802626,-0.00529484,0.325,-0.29,0
-0.00802251,-0.00539058,0.33,-0.29,0
-0.0080187,-0.0054863,0.335,-0.29,0
-0.00801482,-0.00558202,0.34,-0.29,0
-0.00801087,-0.00567773,0.345,-0.29,0
-0.00800687,-0.00577342,0.35,-0.29,0
-0.00800279,-0.00586911,0.355,-0.29,0
-0.00799865,-0.00596478,0.36,-0.29,0
-0.00799445,-0.00606044,0.365,-0.29,0
-0.00799019,-0.00615609,0.37,-0.29,0
-0.00798586,-0.00625172,0.375,-0.29,0
-0.00798147,-0.00634733,0.38,-0.29,0
-0.00797702,-0.00644293,0.385,-0.29,0
-0.00797251,-0.00653852,0.39,-0.29,0
-0.00796793,-0.00663408,0.395,-0.29,0
-0.00797667,-0.00110359,0.105,-0.285,0
-0.00797621,-0.00119763,0.11,-0.285,0
-0.0079757,-0.00129176,0.115,-0.285,0
-0.00797513,-0.00138598,0.12,-0.285,0
-0.0079745,-0.00148029,0.125,-0.285,0
-0.0079738,-0.00157468,0.13,-0.285,0
-0.00797305,-0.00166916,0.135,-0.285,0
-0.00797222,-0.00176373,0.14,-0.285,0
-0.00797133,-0.00185837,0.145,-0.285,0
-0.00797037,-0.0019531,0.15,-0.285,0
-0.00796933,-0.00204791,0.155,-0.285,0
-0.00796821,-0.00214279,0.16,-0.285,0
-0.00796703,-0.00223774,0.165,-0.285,0
-0.00796576,-0.00233276,0.17,-0.285,0
-0.00796441,-0.00242785,0.175,-0.285,0
-0.00796299,-0.00252301,0.18,-0.285,0
-0.00796148,-0.00261822,0.185,-0.285,0
-0.0079599,-0.00271349,0.19,-0.285,0
-0.00795823,-0.00280882,0.195,-0.285,0
-0.00795647,-0.0029042,0.2,-0.285,0
-0.00795464,-0.00299962,0.205,-0.285,0
-0.00795273,-0.0030951,0.21,-0.285,0
-0.00795073,-0.00319061,0.215,-0.285,0
-0.00794865,-0.00328616,0.22,-0.285,0
-0.00794648,-0.00338175,0.225,-0.285,0
-0.00794424,-0.00347737,0.23,-0.285,0
-0.00794192,-0.00357302,0.235,-0.285,0
-0.00793951,-0.00366869,0.24,-0.285,0
-0.00793703,-0.00376439,0.245,-0.285,0
-0.00793446,-0.00386011,0.25,-0.285,0
-0.00793182,-0.00395586,0.255,-0.285,0
-0.0079291,-0.00405161,0.26,-0.285,0
-0.00792631,-0.00414738,0.265,-0.285,0
-0.00792343,-0.00424317,0.27,-0.285,0
-0.00792049,-0.00433896,0.275,-0.285,0
-0.00791747,-0.00443476,0.28,-0.285,0
-0.00791437,-0.00453057,0.285,-0.285,0
-0.0079112,-0.00462638,0.29,-0.285,0
-0.00790796,-0.00472219,0.295,-0.285,0
-0.00790465,-0.00481801,0.3,-0.285,0
-0.00790127,-0.00491382,0.305,-0.285,0
-0.00789782,-0.00500963,0.31,-0.285,0
-0.00789431,-0.00510544,0.315,-0.285,0
-0.00789072,-0.00520124,0.32,-0.285,0
-0.00788707,-0.00529703,0.325,-0.285,0
-0.00788335,-0.00539282,0.33,-0.285,0
-0.00787956,-0.0054886,0.335,-0.285,0
-0.00787571,-0.00558437,0.34,-0.285,0
-0.0078718,-0.00568013,0.345,-0.285,0
-0.00786782,-0.00577588,0.35,-0.285,0
-0.00786378,-0.00587161,0.355,-0.285,0
-0.00785968,-0.00596734,0.36,-0.285,0
-0.00785551,-0.00606304,0.365,-0.285,0
-0.00785129,-0.00615874,0.37,-0.285,0
-0.007847,-0.00625442,0.375,-0.285,0
-0.00784265,-0.00635008,0.38,-0.285,0
-0.00783824,-0.00644573,0.385,-0.285,0
-0.00783377,-0.00654136,0.39,-0.285,0
-0.00782924,-0.00663697,0.395,-0.285,0
-0.00783665,-0.00110317,0.105,-0.28,0
-0.00783622,-0.00119724,0.11,-0.28,0
-0.00783574,-0.0012914,0.115,-0.28,0
-0.0078352,-0.00138565,0.12,-0.28,0
-0.0078346,-0.00147999,0.125,-0.28,0
-0.00783394,-0.00157442,0.13,-0.28,0
-0.00783321,-0.00166894,0.135,-0.28,0
-0.00783241,-0.00176355,0.14,-0.28,0
-0.00783155,-0.00185825,0.145,-0.28,0
-0.00783061,-0.00195303,0.15,-0.28,0
-0.0078296,-0.00204789,0.155,-0.28,0
-0.00782851,-0.00214282,0.16,-0.28,0
-0.00782734,-0.00223783,0.165,-0.28,0
-0.0078261,-0.00233292,0.17,-0.28,0
-0.00782477,-0.00242807,0.175,-0.28,0
-0.00782337,-0.00252329,0.18,-0.28,0
-0.00782188,-0.00261857,0.185,-0.28,0
-0.00782031,-0.00271391,0.19,-0.28,0
-0.00781866,-0.0028093,0.195,-0.28,0
-0.00781693,-0.00290475,0.2,-0.28,0
-0.00781511,-0.00300025,0.205,-0.28,0
-0.00781321,-0.00309579,0.21,-0.28,0
-0.00781123,-0.00319137,0.215,-0.28,0
-0.00780916,-0.00328699,0.22,-0.28,0
-0.00780702,-0.00338265,0.225,-0.28,0
-0.00780479,-0.00347834,0.23,-0.28,0
-0.00780248,-0.00357406,0.235,-0.28,0
-0.00780009,-0.00366981,0.24,-0.28,0
-0.00779762,-0.00376557,0.245,-0.28,0
-0.00779507,-0.00386136,0.25,-0.28,0
-0.00779244,-0.00395717,0.255,-0.28,0
-0.00778974,-0.004053,0.26,-0.28,0
-0.00778696,-0.00414883,0.265,-0.28,0
-0.0077841,-0.00424468,0.27,-0.28,0
-0.00778117,-0.00434054,0.275,-0.28,0
-0.00777817,-0.00443641,0.28,-0.28,0
-0.00777509,-0.00453227,0.285,-0.28,0
-0.00777194,-0.00462815,0.29,-0.28,0
-0.00776872,-0.00472402,0.295,-0.28,0
-0.00776544,-0.00481989,0.3,-0.28,0
-0.00776208,-0.00491577,0.305,-0.28,0
-0.00775865,-0.00501163,0.31,-0.28,0
-0.00775516,-0.0051075,0.315,-0.28,0
-0.0077516,-0.00520335,0.32,-0.28,0
-0.00774797,-0.00529921,0.325,-0.28,0
-0.00774428,-0.00539505,0.33,-0.28,0
-0.00774052,-0.00549088,0.335,-0.28,0
-0.0077367,-0.0055867,0.34,-0.28,0
-0.00773282,-0.00568251,0.345,-0.28,0
-0.00772887,-0.00577831,0.35,-0.28,0
-0.00772487,-0.0058741,0.355,-0.28,0
-0.0077208,-0.00596987,0.36,-0.28,0
-0.00771667,-0.00606563,0.365,-0.28,0
-0.00771248,-0.00616137,0.37,-0.28,0
-0.00770823,-0.00625709,0.375,-0.28,0
-0.00770392,-0.0063528,0.38,-0.28,0
-0.00769955,-0.00644849,0.385,-0.28,0
-0.00769512,-0.00654417,0.39,-0.28,0
-0.00769064,-0.00663983,0.395,-0.28,0
-0.00769676,-0.00110271,0.105,-0.275,0
-0.00769636,-0.0011968,0.11,-0.275,0
-0.00769591,-0.00129098,0.115,-0.275,0
-0.0076954,-0.00138526,0.12,-0.275,0
-0.00769483,-0.00147964,0.125,-0.275,0
-0.0076942,-0.00157411,0.13,-0.275,0
-0.0076935,-0.00166868,0.135,-0.275,0
-0.00769273,-0.00176333,0.14,-0.275,0
-0.00769189,-0.00185808,0.145,-0.275,0
-0.00769098,-0.00195291,0.15,-0.275,0
-0.00768999,-0.00204783,0.155,-0.275,0
-0.00768892,-0.00214282,0.16,-0.275,0
-0.00768778,-0.00223789,0.165,-0.275,0
-0.00768656,-0.00233304,0.17,-0.275,0
-0.00768525,-0.00242826,0.175,-0.275,0
-0.00768387,-0.00252354,0.18,-0.275,0
-0.0076824,-0.00261889,0.185,-0.275,0
-0.00768085,-0.0027143,0.19,-0.275,0
-0.00767921,-0.00280976,0.195,-0.275,0
-0.0076775,-0.00290528,0.2,-0.275,0
-0.00767569,-0.00300085,0.205,-0.275,0
-0.00767381,-0.00309646,0.21,-0.275,0
-0.00767184,-0.00319211,0.215,-0.275,0
-0.00766979,-0.00328781,0.22,-0.275,0
-0.00766766,-0.00338354,0.225,-0.275,0
-0.00766544,-0.0034793,0.23,-0.275,0
-0.00766314,-0.00357509,0.235,-0.275,0
-0.00766077,-0.0036709,0.24,-0.275,0
-0.00765831,-0.00376674,0.245,-0.275,0
-0.00765578,-0.0038626,0.25,-0.275,0
-0.00765316,-0.00395847,0.255,-0.275,0
-0.00765047,-0.00405437,0.26,-0.275,0
-0.00764771,-0.00415027,0.265,-0.275,0
-0.00764487,-0.00424618,0.27,-0.275,0
-0.00764196,-0.00434211,0.275,-0.275,0
-0.00763897,-0.00443803,0.28,-0.275,0
-0.00763591,-0.00453397,0.285,-0.275,0
-0.00763278,-0.0046299,0.29,-0.275,0
-0.00762958,-0.00472583,0.295,-0.275,0
-0.00762631,-0.00482177,0.3,-0.275,0
-0.00762297,-0.0049177,0.305,-0.275,0
-0.00761957,-0.00501362,0.31,-0.275,0
-0.0076161,-0.00510954,0.315,-0.275,0
-0.00761256,-0.00520546,0.32,-0.275,0
-0.00760896,-0.00530136,0.325,-0.275,0
-0.0076053,-0.00539726,0.33,-0.275,0
-0.00760157,-0.00549314,0.335,-0.275,0
-0.00759778,-0.00558902,0.34,-0.275,0
-0.00759393,-0.00568488,0.345,-0.275,0
-0.00759002,-0.00578073,0.35,-0.275,0
-0.00758604,-0.00587656,0.355,-0.275,0
-0.00758201,-0.00597238,0.36,-0.275,0
-0.00757792,-0.00606819,0.365,-0.275,0
-0.00757377,-0.00616397,0.37,-0.275,0
-0.00756956,-0.00625975,0.375,-0.275,0
-0.00756529,-0.0063555,0.38,-0.275,0
-0.00756096,-0.00645124,0.385,-0.275,0
-0.00755657,-0.00654696,0.39,-0.275,0
-0.00755213,-0.00664266,0.395,-0.275,0
-0.00755699,-0.00110219,0.105,-0.27,0
-0.00755662,-0.00119631,0.11,-0.27,0
-0.0075562,-0.00129052,0.115,-0.27,0
-0.00755573,-0.00138483,0.12,-0.27,0
-0.00755519,-0.00147925,0.125,-0.27,0
-0.00755458,-0.00157376,0.13,-0.27,0
-0.00755391,-0.00166837,0.135,-0.27,0
-0.00755317,-0.00176307,0.14,-0.27,0
-0.00755236,-0.00185787,0.145,-0.27,0
-0.00755147,-0.00195275,0.15,-0.27,0
-0.00755051,-0.00204773,0.155,-0.27,0
-0.00754946,-0.00214278,0.16,-0.27,0
-0.00754834,-0.00223792,0.165,-0.27,0
-0.00754714,-0.00233313,0.17,-0.27,0
-0.00754585,-0.00242841,0.175,-0.27,0
-0.00754449,-0.00252376,0.18,-0.27,0
-0.00754304,-0.00261918,0.185,-0.27,0
-0.0075415,-0.00271466,0.19,-0.27,0
-0.00753988,-0.00281019,0.195,-0.27,0
-0.00753818,-0.00290578,0.2,-0.27,0
-0.00753639,-0.00300142,0.205,-0.27,0
-0.00753452,-0.00309711,0.21,-0.27,0
-0.00753256,-0.00319283,0.215,-0.27,0
-0.00753052,-0.0032886,0.22,-0.27,0
-0.0075284,-0.0033844,0.225,-0.27,0
-0.0075262,-0.00348023,0.23,-0.27,0
-0.00752391,-0.00357609,0.235,-0.27,0
-0.00752155,-0.00367198,0.24,-0.27,0
-0.00751911,-0.00376789,0.245,-0.27,0
-0.00751658,-0.00386382,0.25,-0.27,0
-0.00751398,-0.00395976,0.255,-0.27,0
-0.00751131,-0.00405572,0.26,-0.27,0
-0.00750856,-0.00415169,0.265,-0.27,0
-0.00750573,-0.00424767,0.27,-0.27,0
-0.00750283,-0.00434366,0.275,-0.27,0
-0.00749986,-0.00443965,0.28,-0.27,0
-0.00749682,-0.00453564,0.285,-0.27,0
-0.00749371,-0.00463164,0.29,-0.27,0
-0.00749053,-0.00472763,0.295,-0.27,0
-0.00748728,-0.00482363,0.3,-0.27,0
-0.00748396,-0.00491961,0.305,-0.27,0
-0.00748058,-0.0050156,0.31,-0.27,0
-0.00747713,-0.00511157,0.315,-0.27,0
-0.00747362,-0.00520754,0.32,-0.27,0
-0.00747005,-0.0053035,0.325,-0.27,0
-0.00746641,-0.00539945,0.33,-0.27,0
-0.00746271,-0.00549539,0.335,-0.27,0
-0.00745895,-0.00559131,0.34,-0.27,0
-0.00745513,-0.00568722,0.345,-0.27,0
-0.00745125,-0.00578312,0.35,-0.27,0
-0.00744731,-0.005879,0.355,-0.27,0
-0.00744331,-0.00597487,0.36,-0.27,0
-0.00743926,-0.00607072,0.365,-0.27,0
-0.00743514,-0.00616656,0.37,-0.27,0
-0.00743097,-0.00626238,0.375,-0.27,0
-0.00742674,-0.00635818,0.38,-0.27,0
-0.00742246,-0.00645396,0.385,-0.27,0
-0.00741812,-0.00654972,0.39,-0.27,0
-0.00741372,-0.00664546,0.395,-0.27,0
-0.00741735,-0.00110163,0.105,-0.265,0
-0.00741701,-0.00119576,0.11,-0.265,0
-0.00741663,-0.00129,0.115,-0.265,0
-0.00741618,-0.00138435,0.12,-0.265,0
-0.00741567,-0.0014788,0.125,-0.265,0
-0.0074151,-0.00157335,0.13,-0.265,0
-0.00741445,-0.00166801,0.135,-0.265,0
-0.00741374,-0.00176276,0.14,-0.265,0
-0.00741295,-0.00185761,0.145,-0.265,0
-0.00741209,-0.00195255,0.15,-0.265,0
-0.00741115,-0.00204759,0.155,-0.265,0
-0.00741013,-0.0021427,0.16,-0.265,0
-0.00740903,-0.0022379,0.165,-0.265,0
-0.00740784,-0.00233318,0.17,-0.265,0
-0.00740658,-0.00242853,0.175,-0.265,0
-0.00740522,-0.00252395,0.18,-0.265,0
-0.00740379,-0.00261944,0.185,-0.265,0
-0.00740227,-0.00271499,0.19,-0.265,0
-0.00740066,-0.0028106,0.195,-0.265,0
-0.00739897,-0.00290626,0.2,-0.265,0
-0.0073972,-0.00300198,0.205,-0.265,0
-0.00739534,-0.00309774,0.21,-0.265,0
-0.00739339,-0.00319354,0.215,-0.265,0
-0.00739136,-0.00328938,0.22,-0.265,0
-0.00738925,-0.00338525,0.225,-0.265,0
-0.00738706,-0.00348116,0.23,-0.265,0
-0.00738479,-0.00357709,0.235,-0.265,0
-0.00738243,-0.00367305,0.24,-0.265,0
-0.00738,-0.00376903,0.245,-0.265,0
-0.00737749,-0.00386502,0.25,-0.265,0
-0.0073749,-0.00396104,0.255,-0.265,0
-0.00737224,-0.00405707,0.26,-0.265,0
-0.0073695,-0.0041531,0.265,-0.265,0
-0.00736669,-0.00424915,0.27,-0.265,0
-0.0073638,-0.0043452,0.275,-0.265,0
-0.00736085,-0.00444125,0.28,-0.265,0
-0.00735782,-0.00453731,0.285,-0.265,0
-0.00735473,-0.00463337,0.29,-0.265,0
-0.00735156,-0.00472942,0.295,-0.265,0
-0.00734833,-0.00482547,0.3,-0.265,0
-0.00734504,-0.00492152,0.305,-0.265,0
-0.00734168,-0.00501756,0.31,-0.265,0
-0.00733825,-0.00511359,0.315,-0.265,0
-0.00733477,-0.00520961,0.32,-0.265,0
-0.00733122,-0.00530562,0.325,-0.265,0
-0.00732761,-0.00540162,0.33,-0.265,0
-0.00732394,-0.00549761,0.335,-0.265,0
-0.00732021,-0.00559359,0.34,-0.265,0
-0.00731642,-0.00568955,0.345,-0.265,0
-0.00731257,-0.0057855,0.35,-0.265,0
-0.00730866,-0.00588143,0.355,-0.265,0
-0.0073047,-0.00597734,0.36,-0.265,0
-0.00730068,-0.00607324,0.365,-0.265,0
-0.0072966,-0.00616912,0.37,-0.265,0
-0.00729247,-0.00626498,0.375,-0.265,0
-0.00728829,-0.00636083,0.38,-0.265,0
-0.00728404,-0.00645665,0.385,-0.265,0
-0.00727975,-0.00655246,0.39,-0.265,0
-0.0072754,-0.00664824,0.395,-0.265,0
-0.00727784,-0.00110101,0.105,-0.26,0
-0.00727754,-0.00119516,0.11,-0.26,0
-0.00727718,-0.00128943,0.115,-0.26,0
-0.00727676,-0.00138381,0.12,-0.26,0
-0.00727628,-0.0014783,0.125,-0.26,0
-0.00727574,-0.0015729,0.13,-0.26,0
-0.00727512,-0.0016676,0.135,-0.26,0
-0.00727444,-0.00176241,0.14,-0.26,0
-0.00727367,-0.00185731,0.145,-0.26,0
-0.00727283,-0.00195231,0.15,-0.26,0
-0.00727191,-0.00204741,0.155,-0.26,0
-0.00727091,-0.00214259,0.16,-0.26,0
-0.00726983,-0.00223785,0.165,-0.26,0
-0.00726867,-0.0023332,0.17,-0.26,0
-0.00726742,-0.00242862,0.175,-0.26,0
-0.00726608,-0.00252411,0.18,-0.26,0
-0.00726466,-0.00261968,0.185,-0.26,0
-0.00726315,-0.0027153,0.19,-0.26,0
-0.00726156,-0.00281098,0.195,-0.26,0
-0.00725988,-0.00290672,0.2,-0.26,0
-0.00725811,-0.00300251,0.205,-0.26,0
-0.00725626,-0.00309834,0.21,-0.26,0
-0.00725433,-0.00319422,0.215,-0.26,0
-0.00725231,-0.00329013,0.22,-0.26,0
-0.00725021,-0.00338608,0.225,-0.26,0
-0.00724803,-0.00348206,0.23,-0.26,0
-0.00724576,-0.00357807,0.235,-0.26,0
-0.00724342,-0.0036741,0.24,-0.26,0
-0.00724099,-0.00377015,0.245,-0.26,0
-0.00723849,-0.00386622,0.25,-0.26,0
-0.00723591,-0.0039623,0.255,-0.26,0
-0.00723326,-0.0040584,0.26,-0.26,0
-0.00723053,-0.0041545,0.265,-0.26,0
-0.00722773,-0.00425061,0.27,-0.26,0
-0.00722486,-0.00434673,0.275,-0.26,0
-0.00722192,-0.00444285,0.28,-0.26,0
-0.00721891,-0.00453897,0.285,-0.26,0
-0.00721583,-0.00463508,0.29,-0.26,0
-0.00721269,-0.0047312,0.295,-0.26,0
-0.00720948,-0.00482731,0.3,-0.26,0
-0.0072062,-0.00492341,0.305,-0.26,0
-0.00720286,-0.0050195,0.31,-0.26,0
-0.00719946,-0.00511559,0.315,-0.26,0
-0.007196,-0.00521167,0.32,-0.26,0
-0.00719247,-0.00530773,0.325,-0.26,0
-0.00718889,-0.00540378,0.33,-0.26,0
-0.00718525,-0.00549982,0.335,-0.26,0
-0.00718155,-0.00559585,0.34,-0.26,0
-0.00717779,-0.00569186,0.345,-0.26,0
-0.00717397,-0.00578785,0.35,-0.26,0
-0.0071701,-0.00588383,0.355,-0.26,0
-0.00716617,-0.00597979,0.36,-0.26,0
-0.00716219,-0.00607573,0.365,-0.26,0
-0.00715815,-0.00617166,0.37,-0.26,0
-0.00715406,-0.00626756,0.375,-0.26,0
-0.00714991,-0.00636345,0.38,-0.26,0
-0.00714571,-0.00645932,0.385,-0.26,0
-0.00714146,-0.00655516,0.39,-0.26,0
-0.00713716,-0.00665099,0.395,-0.26,0
-0.00713845,-0.00110033,0.105,-0.255,0
-0.00713819,-0.00119451,0.11,-0.255,0
-0.00713786,-0.00128881,0.115,-0.255,0
-0.00713748,-0.00138323,0.12,-0.255,0
-0.00713703,-0.00147776,0.125,-0.255,0
-0.00713651,-0.0015724,0.13,-0.255,0
-0.00713592,-0.00166715,0.135,-0.255,0
-0.00713526,-0.00176201,0.14,-0.255,0
-0.00713452,-0.00185697,0.145,-0.255,0
-0.0071337,-0.00195203,0.15,-0.255,0
-0.00713281,-0.00204718,0.155,-0.255,0
-0.00713182,-0.00214243,0.16,-0.255,0
-0.00713076,-0.00223777,0.165,-0.255,0
-0.00712961,-0.00233318,0.17,-0.255,0
-0.00712837,-0.00242868,0.175,-0.255,0
-0.00712705,-0.00252425,0.18,-0.255,0
-0.00712564,-0.00261988,0.185,-0.255,0
-0.00712415,-0.00271558,0.19,-0.255,0
-0.00712256,-0.00281134,0.195,-0.255,0
-0.0071209,-0.00290716,0.2,-0.255,0
-0.00711914,-0.00300302,0.205,-0.255,0
-0.0071173,-0.00309893,0.21,-0.255,0
-0.00711537,-0.00319489,0.215,-0.255,0
-0.00711336,-0.00329088,0.22,-0.255,0
-0.00711126,-0.0033869,0.225,-0.255,0
-0.00710909,-0.00348296,0.23,-0.255,0
-0.00710683,-0.00357904,0.235,-0.255,0
-0.00710449,-0.00367514,0.24,-0.255,0
-0.00710208,-0.00377126,0.245,-0.255,0
-0.00709958,-0.0038674,0.25,-0.255,0
-0.00709701,-0.00396355,0.255,-0.255,0
-0.00709437,-0.00405972,0.26,-0.255,0
-0.00709165,-0.00415589,0.265,-0.255,0
-0.00708887,-0.00425207,0.27,-0.255,0
-0.00708601,-0.00434825,0.275,-0.255,0
-0.00708308,-0.00444443,0.28,-0.255,0
-0.00708008,-0.00454061,0.285,-0.255,0
-0.00707702,-0.00463679,0.29,-0.255,0
-0.00707389,-0.00473296,0.295,-0.255,0
-0.0070707,-0.00482913,0.3,-0.255,0
-0.00706744,-0.00492529,0.305,-0.255,0
-0.00706412,-0.00502144,0.31,-0.255,0
-0.00706074,-0.00511758,0.315,-0.255,0
-0.0070573,-0.00521371,0.32,-0.255,0
-0.00705381,-0.00530982,0.325,-0.255,0
-0.00705025,-0.00540593,0.33,-0.255,0
-0.00704663,-0.00550202,0.335,-0.255,0
-0.00704296,-0.00559809,0.34,-0.255,0
-0.00703924,-0.00569415,0.345,-0.255,0
-0.00703545,-0.00579019,0.35,-0.255,0
-0.00703161,-0.00588621,0.355,-0.255,0
-0.00702772,-0.00598222,0.36,-0.255,0
-0.00702378,-0.00607821,0.365,-0.255,0
-0.00701978,-0.00617417,0.37,-0.255,0
-0.00701573,-0.00627012,0.375,-0.255,0
-0.00701162,-0.00636605,0.38,-0.255,0
-0.00700747,-0.00646196,0.385,-0.255,0
-0.00700326,-0.00655785,0.39,-0.255,0
-0.006999,-0.00665371,0.395,-0.255,0
-0.0069992,-0.00109959,0.105,-0.25,0
-0.00699897,-0.0011938,0.11,-0.25,0
-0.00699868,-0.00128813,0.115,-0.25,0
-0.00699832,-0.00138258,0.12,-0.25,0
-0.0069979,-0.00147716,0.125,-0.25,0
-0.00699741,-0.00157184,0.13,-0.25,0
-0.00699685,-0.00166665,0.135,-0.25,0
-0.00699621,-0.00176156,0.14,-0.25,0
-0.00699549,-0.00185658,0.145,-0.25,0
-0.0069947,-0.0019517,0.15,-0.25,0
-0.00699382,-0.00204692,0.155,-0.25,0
-0.00699286,-0.00214224,0.16,-0.25,0
-0.00699181,-0.00223765,0.165,-0.25,0
-0.00699067,-0.00233314,0.17,-0.25,0
-0.00698945,-0.0024287,0.175,-0.25,0
-0.00698814,-0.00252435,0.18,-0.25,0
-0.00698674,-0.00262006,0.185,-0.25,0
-0.00698526,-0.00271584,0.19,-0.25,0
-0.00698368,-0.00281168,0.195,-0.25,0
-0.00698202,-0.00290757,0.2,-0.25,0
-0.00698027,-0.00300352,0.205,-0.25,0
-0.00697843,-0.00309951,0.21,-0.25,0
-0.00697651,-0.00319554,0.215,-0.25,0
-0.00697451,-0.00329161,0.22,-0.25,0
-0.00697242,-0.00338771,0.225,-0.25,0
